種別,物件名,販売価格,所在地,沿線・駅,間取り,土地面積,建物面積,築年月,坪単価,URL,情報取得日
新築,マネープライス相談会開催　最新のニーズを現地で見てください,3380万円,岐阜県羽島市江吉良町字中郷中756-1　他,名鉄竹鼻線「江吉良」徒歩5分,4LDK,206.52m2～286.13m2（62.47坪～86.55坪）,113.44m2～116.87m2（34.31坪～35.35坪）,,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_78933048/,2026-02-01
新築,◆平屋◆太陽光搭載◆LDK最大21帖◆全居室収納◆敷地60坪以上◆車3台可,3450万円～3580万円,岐阜県岐阜市旦島５-15-7　他,ＪＲ東海道本線「西岐阜」車4.8km,3LDK～4LDK,231.18m2～231.19m2,101.85m2～130.83m2,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_77937337/,2026-02-01
新築,住宅相談会開催中！◆敷地面積75坪以上×庭のある住まい◆駐車4台可,3480万円・3680万円,岐阜県羽島市竹鼻町字宮西町1592-1他,名鉄竹鼻線「竹鼻」徒歩9分,5LDK,250.4m2・280.65m2（75.74坪・84.89坪）,135.54m2・135.55m2（41.00坪・41.00坪）,,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_78648303/,2026-02-01
新築,岐阜環状線に近く買い物にも便利な立地。落ち着いた住環境、清流中徒歩6分！,3480万円,岐阜県岐阜市大福町７-6番,ＪＲ東海道本線「岐阜」バス21分停歩3分,3LDK,165.65m2（登記）,102.69m2（登記）,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_20012297/,2026-02-01
新築,◆◇2区画が並ぶ南向きの庭と広い敷地、家族にゆとりの4LDK＋S◇◆,3480万円,岐阜県岐阜市菅生５-3番15,ＪＲ東海道本線「西岐阜」徒歩37分,4LDK+S（納戸）,192.28m2,117.6m2,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_79160041/,2026-02-01
新築,【タマホームのオール電化住宅】住宅特売開催！電車も車の利便性も高い立地,3580万円,岐阜県各務原市鵜沼朝日町４-41,名鉄各務原線「名電各務原」徒歩17分,4LDK,148.92m2（45.04坪）,113.44m2（34.31坪）,,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_78223843/,2026-02-01
新築,【タマタウン本田小Ⅱ】価格相談できます！希望を実現します！ご成約特典あり！,3580万円,岐阜県瑞穂市本田字町裏279番7、279番8、279番10,樽見鉄道「美江寺」徒歩22分,4LDK,252.25m2・252.26m2（76.30坪・76.30坪）（登記）,115.1m2～117.58m2（34.81坪～35.56坪）（登記）,,,https://suumo.jp/ikkodate/gifu/sc_mizuho/nc_78740603/,2026-02-01
新築,【ナカジツの新築】◆駐車3台※◆LDK23帖超◆長期優良住宅◆高気密高断熱,3590万円,岐阜県岐阜市茜部野瀬３,名鉄竹鼻線「西笠松」徒歩19分,3LDK,188.22m2・188.23m2（56.93坪・56.93坪）（実測）,112.18m2・112.99m2（33.93坪・34.17坪）（実測）,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78482720/,2026-02-01
新築,長良公園東◆駐車4台　日当り良好！閑静な住宅街　 耐震等級3ＺＥＨ住宅,3590万円・3650万円,岐阜県岐阜市長良1053番,名鉄名古屋本線「名鉄岐阜」バス21分停歩3分,2LDK+S（納戸）・3LDK+S（納戸）,172.95m2・176.66m2（登記）,94.82m2・96.06m2（登記）,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_79150802/,2026-02-01
新築,【1/31～完成見学会開催！】長期優良住宅(補助金80万円)ＺＥＨ、耐震3,3630万円～3750万円,岐阜県羽島郡笠松町田代1050番,名鉄竹鼻線「柳津」徒歩15分,4LDK・4LDK+2S（納戸）,177.84m2～178.21m2（登記）,110.91m2～116.26m2（登記）,,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_78740203/,2026-02-01
新築,【内覧できます！◆4LDKで子供部屋も安心確保◎◆ＷＩＣあり！,3680万円,岐阜県各務原市鵜沼西町１,名鉄各務原線「鵜沼宿」徒歩12分,4LDK,152.46m2,115.1m2,,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_79225084/,2026-02-01
新築,◆NEW◆岐阜バス「六条大溝町」停 徒歩約4分◆デザイナーズZEH水準省エネ住宅◆,3680万円・3880万円,岐阜県岐阜市六条大溝２-14番5 他,ＪＲ東海道本線「西岐阜」徒歩36分,4LDK,190.82m2（57.72坪）,118.21m2～121.72m2（35.75坪～36.82坪）,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78647797/,2026-02-01
新築,住宅相談会開催中！南向き×敷地面積62坪超/5LDK/豊富な収納/駐車4台,3795万円・3895万円,岐阜県羽島郡岐南町三宅５-350-1他,名鉄各務原線「切通」徒歩16分,5LDK,206.58m2（62.49坪）,136.34m2・138.55m2（41.24坪・41.91坪）,,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_78893103/,2026-02-01
新築,◆NEW◆シアタースペースのある家◆イオン柳津店 車約3分◆デザイナーズ住宅◆,3880万円,岐阜県岐阜市茜部野瀬３-58番1 他,名鉄竹鼻線「西笠松」徒歩18分,3LDK+S（納戸）,182.28m2・192.83m2（55.13坪・58.33坪）（登記）,109.3m2・116.96m2（33.06坪・35.38坪）,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78161432/,2026-02-01
新築,【パナホーム愛岐】平屋／LDK18帖／スタイルッシュ外観／短期間の見学歓迎,3900万円,岐阜県高山市桐生町１-２１８番２,ＪＲ高山本線「高山」車1.2km,2LDK,165.42m2（登記）,80.61m2（実測）,,,https://suumo.jp/ikkodate/gifu/sc_takayama/nc_76102666/,2026-02-01
新築,◆最終1邸◆広々敷地 92.7坪◆名鉄 切通駅 自転車約8分◆デザイナーズハウス◆,3980万円,岐阜県羽島郡岐南町伏屋２-10番3 他,名鉄各務原線「切通」徒歩24分,4LDK,306.46m2（92.70坪）（登記）,124.88m2（37.77坪）,,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_77797705/,2026-02-01
新築,素材・デザインにこだわった中庭付の2階建て/防犯カメラ付【限定2棟】,4280万円～4480万円,岐阜県岐阜市領下1689-1,名鉄名古屋本線「岐南」徒歩20分,3LDK+S（納戸）～3LDK+2S（納戸）,161.51m2（48.85坪）（実測）,107.66m2～107.81m2（32.56坪～32.61坪）（実測）,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78740455/,2026-02-01
新築,プライベートな庭×吹抜け　視線を遮りながら光と風を採り入れる住まい,4580万円,岐阜県岐阜市六条片田２,ＪＲ東海道本線「岐阜」徒歩30分,3LDK+S（納戸）,188.22m2,117.51m2,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78324451/,2026-02-01
新築,【パナソニックホームズ】建売価格改定しました！□見学予約受付中です♪□,4680万円,岐阜県岐阜市東島５-４番２５他,ＪＲ東海道本線「岐阜」バス15分停歩5分～6分,3LDK,272.44m2（登記）,106.31m2,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_74115568/,2026-02-01
新築,【2月末完成予定】防犯カメラ付き/プライバシーも確保できる中庭付の2階建て,4680万円,岐阜県岐阜市織田町１-8番　他,岐阜バス「長良ケ丘」徒歩3分～4分,3LDK+S（納戸）中庭付,172.6m2～172.62m2（52.21坪～52.21坪）（実測）,110.23m2～117.19m2（33.34坪～35.44坪）,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78634398/,2026-02-01
新築,パナホーム愛岐／鵜沼各務原町　新規建売モデルハウス　＼2026年1月オープン予,4830万円,岐阜県各務原市鵜沼各務原町３-427-6,名鉄各務原線「名電各務原」徒歩4分,2LDK２（３）LDK＋WIC,160.13m2（登記）,77.83m2（登記）,,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_78545822/,2026-02-01
新築,【パナホーム愛岐】岐阜市　全館空調搭載＼2025年6月　販売／,5100万円,岐阜県岐阜市水主町１-48-13,名鉄名古屋本線「岐南」徒歩15分,3LDK+S（納戸）家事楽ピット、WIC,170.33m2（登記）,105.51m2（登記）,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_77274283/,2026-02-01
新築,【パナホーム愛岐】岐阜市　新規モデルハウス＼2025年４月完成／,5100万円,岐阜県岐阜市北一色５-２番２,岐阜バス「北一色２丁目」徒歩5分,3LDK+S（納戸）,202.06m2（登記）,95.97m2,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_76911499/,2026-02-01
新築,【パナホーム愛岐】＼GX志向型住宅　対象物件／2025年6月完成,5190万円,岐阜県各務原市蘇原野口町５-114-1,ＪＲ高山本線「蘇原」徒歩9分,3LDK+S（納戸）書斎スペース、パントリ...,230.38m2（登記）,97.81m2（登記）,,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_77033776/,2026-02-01
新築,【住友林業】20帖LDKと南庭のある、開放的な空間こだわり詰まった「3LDK」,5480万円,岐阜県岐阜市鏡島南４-2番61,ＪＲ東海道本線「西岐阜」徒歩15分,3LDK,176.24m2（53.31坪）,102.68m2（31.06坪）,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78437282/,2026-02-01
新築,■セキスイハイム■蓄電池■太陽光発電■♪♪あったかハイムへようこそ♪♪,5498万円・6250万円,岐阜県岐阜市今嶺４-4番9、他,ＪＲ東海道本線「西岐阜」徒歩16分,3LDK+S（納戸）,165.3m2・165.31m2（50.00坪・50.00坪）,110.93m2・111.19m2（33.55坪・33.63坪）（実測）,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_74209504/,2026-02-01
新築,◆◆セキスイハイムの蓄電池つき分譲住宅◆資料請求・見学予約受付してます。,5690万円・6580万円,岐阜県岐阜市則武字本畠156　他,ＪＲ東海道本線「岐阜」バス22分停歩7分～8分,3LDK・3LDK+2S（納戸）,179.46m2・198.02m2（54.28坪・59.90坪）（登記）,103.77m2・105.59m2（31.39坪・31.94坪）（登記）,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_77767002/,2026-02-01
新築,【4月完成】ロの字に囲う12帖の中庭とインナーガレージワンランク上の平屋,5880万円,岐阜県岐阜市本荘中ノ町１０-45番2、46番,ＪＲ東海道本線「西岐阜」徒歩16分,3LDK+S（納戸）,271.71m2,127.9m2,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78885434/,2026-02-01
新築,【岐阜市西改田】全３区画の建築条件付き分譲地　新登場♪,740万円～840万円,岐阜県岐阜市西改田字米野,樽見鉄道「北方真桑」徒歩48分,-,198.4m2～242.61m2（実測）,-,,,https://suumo.jp/tochi/gifu/sc_gifu/nc_78953590/,2026-02-01
新築,岐阜市芥見にタマホームの建築条件付土地4区画販売中！！,940万円～990万円,岐阜県岐阜市芥見中野畑148-1他,岐阜バス「下芥見」徒歩5分,-,202.32m2～202.41m2（登記）,-,,,https://suumo.jp/tochi/gifu/sc_gifu/nc_78948404/,2026-02-01
新築,パナホーム愛岐／来場予約でQUOカード3000円プレゼント／敷地面積60坪超,970万円～990万円,岐阜県高山市千島町２１９番３,ＪＲ高山本線「高山」車1.2km,-,213.17m2～213.8m2（実測）,-,,,https://suumo.jp/tochi/gifu/sc_takayama/nc_75709192/,2026-02-01
新築,パナホーム愛岐／来場予約でQUOカード3000円プレゼント／平屋検討可能,1040万円,岐阜県高山市三福寺町３６４番５,ＪＲ高山本線「高山」車2.1km,-,181.79m2（実測）,-,,,https://suumo.jp/tochi/gifu/sc_takayama/nc_75709191/,2026-02-01
新築,◇セキスイハイムの新しい分譲地が誕生◇◆自由設計の注文住宅用地,1150万円～2040万円,岐阜県岐阜市則武字本畠156　他,ＪＲ東海道本線「岐阜」バス22分停歩7分～8分,-,165.87m2～237.13m2（50.17坪～71.73坪）,-,,,https://suumo.jp/tochi/gifu/sc_gifu/nc_76278281/,2026-02-01
新築,◇セキスイハイムの分譲地◇◆資料請求・見学予約受付しています！,1170万円,岐阜県岐阜市大菅北20番17、ほか,ＪＲ東海道本線「西岐阜」徒歩21分,-,206.67m2（62.51坪）（登記）,-,,,https://suumo.jp/tochi/gifu/sc_gifu/nc_72779436/,2026-02-01
新築,【積水ハウス】30分～価格・プラン相談受付中 / 名鉄各務原線「新加納」駅まで,1220万円,岐阜県各務原市那加新加納町字村内2149番11,名鉄各務原線「新加納」徒歩2分,-,153.61m2（46.46坪）,-,,,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_74591734/,2026-02-01
新築,【積水ハウス】30分～価格・プラン相談受付中/茜部小学校まで徒歩7～8分,1225万円～1289万円,岐阜県岐阜市茜部寺屋敷１-9番1他,名鉄名古屋本線「笠松」徒歩24分～25分,-,153.88m2～154.82m2（46.54坪～46.83坪）,-,,,https://suumo.jp/tochi/gifu/sc_gifu/nc_98207147/,2026-02-01
新築,【積水ハウス】30分～価格・プラン相談受付中/西岐阜駅まで徒歩17～18分,1290万円～1640万円,岐阜県岐阜市大菅南1番3他,ＪＲ東海道本線「西岐阜」徒歩17分～18分,-,175.72m2～201.38m2（53.15坪～60.91坪）,-,,,https://suumo.jp/tochi/gifu/sc_gifu/nc_76848886/,2026-02-01
新築,【積水ハウス】30分～価格・プラン相談受付中/名鉄名古屋本線「岐南」駅まで徒,1290万円～1550万円,岐阜県羽島郡岐南町徳田２-239-1他,名鉄名古屋本線「岐南」徒歩7分～8分,-,152.65m2～219.57m2（46.17坪～66.41坪）,-,,,https://suumo.jp/tochi/gifu/sc_hashimagun/nc_77708204/,2026-02-01
新築,パナホーム愛岐／来場予約でQUOカード3000円プレゼント,1360万円・1380万円,岐阜県各務原市鵜沼朝日町４-242,名鉄各務原線「苧ケ瀬」徒歩19分,-,208.76m2・213.32m2（登記）,-,,,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_79025310/,2026-02-01
新築,パナホーム愛岐／来場予約でQUOカード3000円プレゼント／１１月完了検査,1380万円・1410万円,岐阜県各務原市蘇原申子町２-140-1,名鉄各務原線「六軒」徒歩18分,-,170.79m2～176.03m2（登記）,-,,,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_78208631/,2026-02-01
新築,パナホーム愛岐／来場予約でQUOカード3000円プレゼント／プラン例掲載中,1420万円,岐阜県岐阜市則武西２-13-6,岐阜バス「則武西」徒歩4分,-,324.46m2（登記）,-,,,https://suumo.jp/tochi/gifu/sc_gifu/nc_78000330/,2026-02-01
新築,パナホーム愛岐／来場予約でQUOカード3000円プレゼント／建築プラン例掲載中,1430万円,岐阜県各務原市鵜沼羽場町１-193,名鉄各務原線「羽場」徒歩10分,-,241.88m2（登記）,-,,,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_78522420/,2026-02-01
新築,【積水ハウス】30分～価格・プラン相談受付中 / 名鉄各務原線「六軒」駅まで徒,1470万円～2120万円,岐阜県各務原市蘇原柿沢町１-11番1他,名鉄各務原線「六軒」徒歩6分,-,165.08m2～249.84m2（49.93坪～75.57坪）,-,,,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_78320022/,2026-02-01
新築,◆セキスイハイムの分譲地！◆JR西岐阜駅まで徒歩約16分♪,1498万円～1730万円,岐阜県岐阜市今嶺４-4番9、他,ＪＲ東海道本線「西岐阜」徒歩16分,-,160.58m2～165.31m2（48.57坪～50.00坪）（実測）,-,,,https://suumo.jp/tochi/gifu/sc_gifu/nc_72093113/,2026-02-01
新築,【積水ハウス】30分～価格・プラン相談受付中 / JR高山本線「蘇原」駅まで徒歩9,1590万円～1940万円,岐阜県各務原市蘇原野口町５-104番1他,ＪＲ高山本線「蘇原」徒歩9分～10分,-,181.53m2～237.58m2（54.91坪～71.86坪）,-,,,https://suumo.jp/tochi/gifu/sc_kakamigahara/nc_78563358/,2026-02-01
新築,【積水ハウス】30分～価格・プラン相談受付中/岐南駅徒歩3分,1600万円,岐阜県羽島郡岐南町下印食４-108番2,名鉄名古屋本線「岐南」徒歩3分,-,196.05m2（59.30坪）,-,,,https://suumo.jp/tochi/gifu/sc_hashimagun/nc_91440027/,2026-02-01
新築,【積水ハウス】参考プラン例掲載中/本荘小学校まで徒歩3分,1670万円,岐阜県岐阜市如月町５-14番3、岐阜市錦町5丁目17番1,ＪＲ東海道本線「岐阜」バス10分停歩6分,-,203.06m2（61.42坪）,-,,,https://suumo.jp/tochi/gifu/sc_gifu/nc_76162316/,2026-02-01
新築,【積水ハウス】30分～価格・プラン相談受付中/ 忠節バス停まで徒歩2分,1900万円～2140万円,岐阜県岐阜市早田大通２-２１番１他,ＪＲ東海道本線「岐阜」車3.5km,-,191.37m2～193.21m2（57.88坪～58.44坪）,-,,,https://suumo.jp/tochi/gifu/sc_gifu/nc_74398711/,2026-02-01
新築,◇セキスイハイムの分譲地◇◆資料請求・見学予約受付しています！,1980万円,岐阜県岐阜市加納御車町35番1,名鉄名古屋本線「茶所」徒歩18分,-,179.57m2（54.31坪）,-,,,https://suumo.jp/tochi/gifu/sc_gifu/nc_72517253/,2026-02-01
新築,【積水ハウス】30分～価格・プラン相談受付中/長良東バス停より徒歩7分,2270万円～2350万円,岐阜県岐阜市長良宮路町３-21番1他,ＪＲ東海道本線「岐阜」バス26分停歩7分,-,236.59m2～236.87m2（71.56坪～71.65坪）,-,,,https://suumo.jp/tochi/gifu/sc_gifu/nc_76848885/,2026-02-01
新築,【積水ハウス】30分～価格・プラン相談受付中/長良東小学校まで徒歩9分,3370万円,岐阜県岐阜市長良東３-41番3,ＪＲ東海道本線「岐阜」バス26分停歩3分,-,262.42m2（79.38坪）,-,,,https://suumo.jp/tochi/gifu/sc_gifu/nc_72926163/,2026-02-01
新築,1月見学会開催エアコンサービス付き予約見学３千円,1790万円・1990万円,岐阜県羽島市上中町長間836,名鉄竹鼻線「江吉良」徒歩23分,4LDK,180.99m2～222.15m2,96.78m2～98.01m2,,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_78735369/,2026-02-01
新築,１／３１更新飯田グループHD≪ホームトレードセンター≫【本日見学可能♪】,1990万円,岐阜県瑞穂市野田新田,ＪＲ東海道本線「穂積」徒歩28分,4LDK+S（納戸）,223.97m2（67.75坪）,107.32m2（32.46坪）,,,https://suumo.jp/ikkodate/gifu/sc_mizuho/nc_78417896/,2026-02-01
新築,洗面と脱衣室が分かれており使いやすい♪光熱費を抑えられるオール電化住宅,1998万円,岐阜県岐阜市長良,ＪＲ高山本線「岐阜」バス29分停歩4分,4LDK,196.57m2（59.46坪）（登記）,106.4m2（32.18坪）（登記）,,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_79067060/,2026-02-01
新築,１／３１更新飯田グループHD≪ホームトレードセンター≫【本日見学可能】,2180万円,岐阜県羽島市福寿町本郷,名鉄羽島線「新羽島」徒歩12分,4LDK,220.26m2（66.62坪）,101.02m2（30.55坪）,,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_78837288/,2026-02-01
新築,「そりゃ売れるか…残1棟」充実の設備に便利すぎる立地、コンビニは徒歩でOK,2280万円,岐阜県羽島市竹鼻町飯柄字東折戸863番1,名鉄竹鼻線「竹鼻」徒歩27分,4LDK+S（納戸）,169.97m2（51.41坪）（実測）,125.04m2（37.82坪）（実測）,,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_74962164/,2026-02-01
新築,１／３１更新飯田グループHD≪ホームトレードセンター≫【本日見学可能】,2290万円・2390万円,岐阜県各務原市那加土山町２,名鉄各務原線「新加納」徒歩23分,4LDK+S（納戸）,161.35m2・195.99m2（48.80坪・59.28坪）,106.1m2・108.53m2（32.09坪・32.83坪）,,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_78824514/,2026-02-01
新築,１／３１更新飯田グループHD≪ホームトレードセンター≫【本日見学可能♪】,2290万円,岐阜県羽島郡笠松町門間,名鉄竹鼻線「柳津」徒歩14分,4LDK,209.44m2（63.35坪）,106.1m2（32.09坪）,,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_20100152/,2026-02-01
