種別,物件名,販売価格,所在地,沿線・駅,間取り,土地面積（m2）,建物面積（m2）,坪単価（万円／坪）,URL,情報取得日,築年月（年数換算）,沿線,駅,徒歩
建物,田代（西笠松駅） 450万円,450.0,岐阜県羽島郡笠松町田代,名鉄竹鼻線「西笠松」徒歩16分,7DK,123.66,130.52,,https://suumo.jp/chukoikkodate/gifu/sc_hashimagun/nc_78854254/,2026-02-01,60.13,名鉄竹鼻線,西笠松,16.0
建物,御望 480万円,480.0,岐阜県岐阜市御望,岐阜バス「黒野病院前」徒歩6分,4LDK,227.57,85.51,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78900745/,2026-02-01,59.38,岐阜バス,黒野病院前,6.0
建物,◆「名鉄岐阜」駅徒歩約20分◆4階建て◆小中学校徒歩圏内◆閑静な住宅街◆,480.0,岐阜県岐阜市元宮町２,名鉄名古屋本線「名鉄岐阜」徒歩20分,2DK+S,55.62,108.98,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79044077/,2026-02-01,50.45,名鉄名古屋本線,名鉄岐阜,20.0
建物,◆和室あり◆広縁あり◆陽当り通風良好◆小中学校まで徒歩圏内◆周辺環境充実◆,488.0,岐阜県岐阜市鷺山東１,名鉄名古屋本線「名鉄岐阜」徒歩62分,5DK,82.21,82.0,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78269206/,2026-02-01,55.88,名鉄名古屋本線,名鉄岐阜,62.0
建物,大洞緑山１ 490万円,490.0,岐阜県岐阜市大洞緑山１,岐阜バス「大洞団地口」徒歩3分,6DK,245.3,74.08,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78854248/,2026-02-01,58.13,岐阜バス,大洞団地口,3.0
建物,粟野西５ 495万円,495.0,岐阜県岐阜市粟野西５,岐阜バス「粟野警察アパート前」徒歩5分,5DK,86.54,91.9,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78854262/,2026-02-01,53.54,岐阜バス,粟野警察アパート前,5.0
建物,福富 495万円,495.0,岐阜県岐阜市福富,岐阜バス「福富団地口」徒歩8分,5DK+S,200.06,107.47,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78854260/,2026-02-01,60.21,岐阜バス,福富団地口,8.0
建物,八代２ 498万円,498.0,岐阜県岐阜市八代２,ＪＲ東海道本線「岐阜」バス29分停歩2分,6DK,100.03,97.71,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78892221/,2026-02-01,49.12,ＪＲ東海道本線,岐阜,
建物,【プライベートもしっかり確保できる7DK！】徒歩圏内に生活施設充実♪,498.0,岐阜県岐阜市鷺山東１,名鉄各務原線「名鉄岐阜」車4.9km,7DK,117.1,118.26,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77937912/,2026-02-01,56.12,名鉄各務原線,名鉄岐阜,
建物,日置江 500万円,500.0,岐阜県岐阜市日置江,岐阜バス「日置江1丁目」徒歩8分,3DK,175.43,72.04,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78854204/,2026-02-01,46.87,岐阜バス,日置江1丁目,8.0
建物,野一色８ 500万円,500.0,岐阜県岐阜市野一色８,岐阜バス「野一色（岐阜県）」徒歩2分,3K,102.28,40.96,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78959336/,2026-02-01,57.38,岐阜バス,野一色（岐阜県）,2.0
建物,洞 500万円,500.0,岐阜県岐阜市洞,ＪＲ東海道本線「岐阜」バス31分停歩2分,4DK,273.05,58.64,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79119374/,2026-02-01,61.71,ＪＲ東海道本線,岐阜,
建物,大洞桜台８ 548万円,548.0,岐阜県岐阜市大洞桜台８,岐阜バス「桐ヶ丘」徒歩3分,6DK,224.61,120.41,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78854194/,2026-02-01,52.12,岐阜バス,桐ヶ丘,3.0
建物,西改田 550万円,550.0,岐阜県岐阜市西改田,岐阜バス「松ノ木（岐阜市）」徒歩3分,3DK,121.09,70.6,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79169311/,2026-02-01,32.27,岐阜バス,松ノ木（岐阜市）,3.0
建物,茶所駅徒歩約5分！小学校徒歩約7分！通勤通学に便利な立地の中古戸建！,550.0,岐阜県岐阜市上川手,名鉄名古屋本線「茶所」徒歩5分,5DK,119.3,134.24,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78981482/,2026-02-01,65.38,名鉄名古屋本線,茶所,5.0
建物,◆角地◆陽当り良好◆田園風景◆閑静な住宅街◆交通量少なめ◆バス停徒歩約6分,550.0,岐阜県岐阜市岩崎,名鉄名古屋本線「名鉄岐阜」徒歩90分,3LDK+S,252.62,107.87,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78823701/,2026-02-01,61.38,名鉄名古屋本線,名鉄岐阜,90.0
建物,長森岩戸（田神駅） 550万円,550.0,岐阜県岐阜市長森岩戸,名鉄各務原線「田神」徒歩25分,6DK+S,454.29,165.22,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78854237/,2026-02-01,45.53,名鉄各務原線,田神,25.0
建物,下川手（茶所駅） 550万円,550.0,岐阜県岐阜市下川手,名鉄名古屋本線「茶所」徒歩7分,4DK+S,79.57,87.77,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78854255/,2026-02-01,42.53,名鉄名古屋本線,茶所,7.0
建物,■令和7年10月室内一部リフォーム済み！■ゆとりの６DK！収納豊富！,580.0,岐阜県岐阜市尻毛１,岐阜市コミュニティバス「下尻毛」徒歩3分,6DK,106.56,120.88,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78665046/,2026-02-01,55.04,岐阜市コミュニティバス,下尻毛,3.0
建物,【1台駐車可能なガレージ付き】納戸+押入れ多数でたっぷり収納できます♪,598.0,岐阜県岐阜市諏訪山１,名鉄各務原線「市民公園前」車5.7km,6DK+S,161.98,127.54,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79009962/,2026-02-01,32.36,名鉄各務原線,市民公園前,
建物,◆リフォーム済み　◆駐車場　３台可（車種による）　◆見学会開催,598.0,岐阜県岐阜市日野北５-7-13,名鉄各務原線「細畑」車6.8km,6LDK,251.94,157.83,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79151237/,2026-02-01,45.37,名鉄各務原線,細畑,
建物,【見学会開催】2月1日まで現況販売／平屋／前面道路幅員6m／北西角地／芥見東,599.0,岐阜県岐阜市大洞柏台５-78,長良川鉄道「せきてらす前」徒歩99分,3LDK,209.45,94.91,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79219438/,2026-02-01,49.37,長良川鉄道,せきてらす前,99.0
建物,古市場 600万円,600.0,岐阜県岐阜市古市場,岐阜バス「黒野小学校前」徒歩4分,3LDK,359.4,100.43,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79052495/,2026-02-01,43.03,岐阜バス,黒野小学校前,4.0
建物,■令和７年リフォーム済み！■ゆとりの全室６帖以上！収納豊富！,600.0,岐阜県岐阜市加野１,市バス「岩井山かさ神口」徒歩2分,3LDK,132.24,78.66,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78762797/,2026-02-01,50.71,市バス,岩井山かさ神口,2.0
建物,室内フルリノベーション済み！６ＤＫ！,600.0,岐阜県岐阜市太郎丸,岐阜バス「三田洞団地」徒歩32分,6DK,180.74,105.99,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77471646/,2026-02-01,45.12,岐阜バス,三田洞団地,32.0
建物,太郎丸 600万円,600.0,岐阜県岐阜市太郎丸,岐阜バス「福富団地口」徒歩22分,4LDK,181.07,109.3,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79169308/,2026-02-01,41.28,岐阜バス,福富団地口,22.0
建物,粟野東３ 600万円,600.0,岐阜県岐阜市粟野東３,岐阜バス「粟野」徒歩2分,4K,195.03,92.19,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78880789/,2026-02-01,36.7,岐阜バス,粟野,2.0
建物,日野東４ 600万円,600.0,岐阜県岐阜市日野東４,岐阜バス「日野坂」徒歩8分,6DK,250.49,117.67,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78854250/,2026-02-01,51.79,岐阜バス,日野坂,8.0
建物,上中町長間（江吉良駅） 600万円,600.0,岐阜県羽島市上中町長間,名鉄竹鼻線「江吉良」徒歩18分,7K,198.0,131.39,,https://suumo.jp/chukoikkodate/gifu/sc_hashima/nc_20094922/,2026-02-01,53.29,名鉄竹鼻線,江吉良,18.0
建物,桑原町大須１（新羽島駅） 630万円,630.0,岐阜県羽島市桑原町大須１-180番地,名鉄羽島線「新羽島」徒歩72分,4K,321.9,60.16,,https://suumo.jp/chukoikkodate/gifu/sc_hashima/nc_77468635/,2026-02-01,40.28,名鉄羽島線,新羽島,72.0
建物,御望 640万円,640.0,岐阜県岐阜市御望,ＪＲ東海道本線「岐阜」バス37分停歩7分,9DK,264.0,187.6,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79170513/,2026-02-01,54.63,ＪＲ東海道本線,岐阜,
建物,◆広々8DK◆角地◆和室あり◆陽当り良好◆小中学校徒歩圏内◆閑静な住宅街◆,640.0,岐阜県岐阜市御望,樽見鉄道「糸貫」徒歩60分,8DK,264.0,187.6,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79158842/,2026-02-01,54.63,樽見鉄道,糸貫,60.0
建物,御望 640万円,640.0,岐阜県岐阜市御望,岐阜バス「黒野病院前〔岐阜バス〕」徒歩3分,7LDK,264.0,187.6,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78959338/,2026-02-01,54.63,岐阜バス,黒野病院前〔岐阜バス〕,3.0
建物,長森細畑（細畑駅） 650万円,650.0,岐阜県岐阜市長森細畑,名鉄各務原線「細畑」徒歩11分,7DK,169.0,124.96,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78854234/,2026-02-01,49.96,名鉄各務原線,細畑,11.0
建物,本荘 660万円,660.0,岐阜県岐阜市本荘,岐阜バス「鏡島町１丁目」徒歩3分,6LDK,131.88,132.62,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78589850/,2026-02-01,65.55,岐阜バス,鏡島町１丁目,3.0
建物,茶屋新田 680万円,680.0,岐阜県岐阜市茶屋新田,岐阜バス「茶屋新田」徒歩9分,4LDK,446.32,183.05,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78854280/,2026-02-01,59.04,岐阜バス,茶屋新田,9.0
建物,◆駐車場3台確保◆広がる空と田畑が印象的な景観で周囲は閑静な住宅地です,680.0,岐阜県羽島市桑原町大須１,名鉄羽島線「新羽島」徒歩71分,4K,321.9,60.16,,https://suumo.jp/chukoikkodate/gifu/sc_hashima/nc_77582403/,2026-02-01,40.28,名鉄羽島線,新羽島,71.0
建物,粟野 680万円,680.0,岐阜県岐阜市粟野,岐阜バス「岐阜城北高校前」徒歩5分,6LDK,262.24,156.43,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78854200/,2026-02-01,47.87,岐阜バス,岐阜城北高校前,5.0
建物,又丸 680万円,680.0,岐阜県岐阜市又丸,岐阜バス「『又丸西』停」徒歩2分,4LDK,124.77,86.94,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78506132/,2026-02-01,32.02,岐阜バス,『又丸西』停,2.0
建物,若福町 700万円,700.0,岐阜県岐阜市若福町,岐阜バス「長良八代公園前」徒歩6分,4DK,197.89,87.34,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78854273/,2026-02-01,50.21,岐阜バス,長良八代公園前,6.0
建物,◆内覧可能◆名鉄岐阜駅徒歩圏内♪メディアコスモス徒歩１０分！利便性の高い…,700.0,岐阜県岐阜市北八ツ寺町,名鉄名古屋本線「名鉄岐阜」徒歩15分,3DK+S,66.85,84.74,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_20106435/,2026-02-01,53.37,名鉄名古屋本線,名鉄岐阜,15.0
建物,長良雄総 700万円,700.0,岐阜県岐阜市長良雄総,岐阜バス「おぶさ公民館前」徒歩3分,3LDK+S,209.6,129.58,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78951669/,2026-02-01,46.2,岐阜バス,おぶさ公民館前,3.0
建物,【作業スペースに余裕のあるL字キッチン】生活主要施設が徒歩圏内に揃って…,740.0,岐阜県岐阜市大福町７,ＪＲ東海道本線「岐阜」車4.6km,6LDK,154.34,162.3,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78474089/,2026-02-01,38.11,ＪＲ東海道本線,岐阜,
建物,＼指定の小学校が３８９ｍ！通学路の距離が短く安心です！！／,748.0,岐阜県岐阜市浪花町１,名鉄名古屋本線「名鉄岐阜」徒歩25分,6DK,130.19,144.11,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78862680/,2026-02-01,73.39,名鉄名古屋本線,名鉄岐阜,25.0
建物,◆２００万円値下！1/19◆1F広々とした物置あり◆南側接道！,750.0,岐阜県岐阜市大蔵台,ＪＲ東海道本線「岐阜」バス32分停歩4分,4LDK,255.9,239.58,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_20008594/,2026-02-01,49.12,ＪＲ東海道本線,岐阜,
建物,【パナホーム愛岐】広々とした延床面積１１１．３９㎡の物件,750.0,岐阜県各務原市鵜沼羽場町８,名鉄各務原線「羽場」徒歩10分,5DK,198.0,111.39,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_78764922/,2026-02-01,51.79,名鉄各務原線,羽場,10.0
建物,長良 780万円,780.0,岐阜県岐阜市長良,岐阜バス「真福禅寺前」徒歩3分,5LDK,214.8,164.45,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79227933/,2026-02-01,40.78,岐阜バス,真福禅寺前,3.0
建物,水回り改装済み！部屋数多く二世帯住宅にも◎小学校歩5分！スーパー歩7分！,790.0,岐阜県各務原市尾崎南町２,ＪＲ高山本線「那加」徒歩40分,7DK,243.73,170.89,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_79152021/,2026-02-01,50.96,ＪＲ高山本線,那加,40.0
建物,尾崎南町２（新加納駅） 790万円,790.0,岐阜県各務原市尾崎南町２-58,名鉄各務原線「新加納」徒歩53分,7DK,243.73,170.89,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_77647658/,2026-02-01,50.96,名鉄各務原線,新加納,53.0
建物,【最寄りバス停まで徒歩約7分】寛げる和室の6DKです♪,790.0,岐阜県岐阜市今嶺４,ＪＲ東海道本線「西岐阜」車2km,6DK,282.83,127.11,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78208151/,2026-02-01,49.37,ＪＲ東海道本線,西岐阜,
建物,粟野西１ 798万円,798.0,岐阜県岐阜市粟野西１,ＪＲ東海道本線「岐阜」バス29分停歩9分,5LDK,204.01,113.44,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78644359/,2026-02-01,40.03,ＪＲ東海道本線,岐阜,
建物,長良 800万円,800.0,岐阜県岐阜市長良,ＪＲ東海道本線「岐阜」バス22分停歩13分,6DK+S,253.85,139.5,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79067844/,2026-02-01,51.79,ＪＲ東海道本線,岐阜,
建物,粟野西５ 800万円,800.0,岐阜県岐阜市粟野西５,岐阜バス「粟野警察アパート前」徒歩3分,4LDK,178.42,131.57,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78854265/,2026-02-01,30.78,岐阜バス,粟野警察アパート前,3.0
建物,【見学可能】1Fはフリースペースあり♪国道にもアクセス◎追焚機能付き！,850.0,岐阜県各務原市神置町１,名鉄各務原線「高田橋」徒歩29分,4LDK,115.72,90.25,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_75305235/,2026-02-01,24.52,名鉄各務原線,高田橋,29.0
建物,車２台駐車可。設備も今すぐ使えるので、引渡し後すく入居できます。,850.0,岐阜県羽島郡笠松町米野,名鉄各務原線「手力」徒歩29分,4DK,88.04,94.02,,https://suumo.jp/chukoikkodate/gifu/sc_hashimagun/nc_78293200/,2026-02-01,36.36,名鉄各務原線,手力,29.0
建物,◆成約特典：ヤマダ電機岐阜店・大垣店・一宮店で使えるで使える特別割引券,880.0,岐阜県瑞穂市別府,ＪＲ東海道本線「穂積」徒歩8分,5DK,128.61,95.09,,https://suumo.jp/chukoikkodate/gifu/sc_mizuho/nc_78884899/,2026-02-01,38.2,ＪＲ東海道本線,穂積,8.0
建物,◆内覧予約受付中◆ゆとりの５ＤＫ♪プライベート空間が広がる屋上付き住宅！,880.0,岐阜県岐阜市長良,ＪＲ東海道本線「岐阜」バス25分停歩2分,5DK,228.09,119.79,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78900835/,2026-02-01,51.12,ＪＲ東海道本線,岐阜,
建物,20026年２月７日（土）１３時～１５時　オープンハウスを開催,888.0,岐阜県岐阜市中525-27,樽見鉄道「糸貫」徒歩56分,4LDK,207.17,120.89,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78408579/,2026-02-01,36.95,樽見鉄道,糸貫,56.0
建物,中 888万円,888.0,岐阜県岐阜市中525-27、中2丁目25-1,ＪＲ東海道本線「岐阜」バス45分停歩15分,4LDK,207.17,120.89,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_20104547/,2026-02-01,36.95,ＪＲ東海道本線,岐阜,
建物,◆広々4LDK◆リフォーム済み◆駐車2台可◆閑静な住宅街◆陽当り良好,890.0,岐阜県岐阜市六条大溝２,名鉄竹鼻線「柳津」徒歩37分,4LDK,209.78,100.62,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79017097/,2026-02-01,45.62,名鉄竹鼻線,柳津,37.0
建物,長良 900万円,900.0,岐阜県岐阜市長良,岐阜バス「長良医療センタ－」徒歩4分,3LDK,132.42,74.52,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78951659/,2026-02-01,50.37,岐阜バス,長良医療センタ－,4.0
建物,尾崎北町７ 930万円,930.0,岐阜県各務原市尾崎北町７,岐阜バス「尾崎公園前」徒歩3分,4LDK,482.53,125.02,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_78854180/,2026-02-01,40.95,岐阜バス,尾崎公園前,3.0
建物,鵜沼三ツ池町５（二十軒駅） 950万円,950.0,岐阜県各務原市鵜沼三ツ池町５,名鉄各務原線「二十軒」徒歩7分,5DK,164.52,98.13,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_79057987/,2026-02-01,39.53,名鉄各務原線,二十軒,7.0
建物,【ミタカ不動産】１０年前に内外装リフォーム済！,950.0,岐阜県岐阜市岩崎,岐阜バス「上岩崎 」徒歩4分,5DK,165.73,102.74,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78746626/,2026-02-01,44.53,岐阜バス,上岩崎 ,4.0
建物,【内覧可能】◆ハウスクリーニング済◆前面道路約５ｍ◆商業施設、小学校近く,950.0,岐阜県各務原市鵜沼各務原町４,ＪＲ高山本線「各務ケ原」徒歩8分,5DK,163.01,101.46,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_76433160/,2026-02-01,53.12,ＪＲ高山本線,各務ケ原,8.0
建物,パナホーム愛岐／見学予約／その場で確定◆ワイドバルコニー付きの2階建住宅,950.0,岐阜県各務原市鵜沼各務原町４,ＪＲ高山本線「各務ケ原」徒歩7分,6K,161.85,101.46,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_78532814/,2026-02-01,53.12,ＪＲ高山本線,各務ケ原,7.0
建物,川島小徒歩10分♪保育所徒歩2分♪全居室収納あり！縦列駐車3台可能！,970.0,岐阜県各務原市川島松原町,名鉄各務原線「高田橋」徒歩53分,4LDK+S,158.35,112.58,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_78662498/,2026-02-01,30.61,名鉄各務原線,高田橋,53.0
