種別,物件名,販売価格,所在地,沿線・駅,間取り,土地面積（m2）,建物面積（m2）,坪単価（万円／坪）,URL,情報取得日,築年月（年数換算）,沿線,駅,徒歩,最小最大
建物,◆成約特典：ＪＣＢ商品券9.5万円＆ヤマダ電機特別割引券◆簡単予約可能◆,2980,岐阜県岐阜市西鶉６-20-1,JR東海道本線「岐阜」バス18分停歩4分,4LDK,175.21,111.27,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78475379/,2026/1/8,0,JR東海道本線,岐阜,,最小
建物,◆成約特典：ＪＣＢ商品券9.5万円＆ヤマダ電機特別割引券◆簡単予約可能◆,2980,岐阜県岐阜市西鶉６-20-1,JR東海道本線「岐阜」バス18分停歩4分,5LDK,175.21,111.27,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78475379/,2026/1/8,0,JR東海道本線,岐阜,,最小
建物,■当社限定特典有、即日案内可能！■頭金０円、他借入もおまとめローン可能！,2980,岐阜県岐阜市西鶉６,JR東海道本線「西岐阜」車3.9km,4LDK,175.21,111.27,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78453302/,2026/1/8,0,JR東海道本線,西岐阜,,最小
建物,■当社限定特典有、即日案内可能！■頭金０円、他借入もおまとめローン可能！,2980,岐阜県岐阜市西鶉６,JR東海道本線「西岐阜」車3.9km,5LDK,175.21,111.27,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78453302/,2026/1/8,0,JR東海道本線,西岐阜,,最小
建物,「南庭のある暮らし。陽だまりを味方に。」,2980,岐阜県岐阜市東島２-1番1,JR東海道本線「岐阜」徒歩43分,3LDK,204.71,107.67,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78506898/,2026/1/8,0,JR東海道本線,岐阜,43,
建物,陽当たり抜群×駐車3台可！快適立地の最終1棟限定,3030,岐阜県岐阜市西中島４-4番1,JR東海道本線「西岐阜」徒歩48分,4LDK,174.64,109.32,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78050646/,2026/1/8,0,JR東海道本線,西岐阜,48,
建物,◆◇南向きの庭の開放感あふれる4LDK◇◆,3080,岐阜県岐阜市正法寺町46-5・6,名鉄名古屋本線「岐南」徒歩14分,4LDK,178.43,109.74,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_77259878/,2026/1/8,0,名鉄名古屋本線,岐南,14,
建物,耐震等級3、太陽光発電パネル搭載【岩野田北小学校・岩野田中学校】交通量や,3180,岐阜県岐阜市粟野東２-23番7,名鉄各務原線「田神」車11.8km,3LDK,151.04,109.3,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_77581671/,2026/1/8,0,名鉄各務原線,田神,,
建物,☆ママさん目線の家☆家計に優しいオール電化で、家族の笑顔が溢れる暮らし,3250,岐阜県岐阜市六条大溝２-13-15,JR東海道本線「西岐阜」徒歩36分,4LDK+S,193.12,121.33,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_76073517/,2026/1/8,0,JR東海道本線,西岐阜,36,
建物,１／６更新飯田グループHD≪ホームトレードセンター≫【本日見学可能】,3280,岐阜県岐阜市敷島町８,JR東海道本線「西岐阜」徒歩14分,4LDK,184.52,111.79,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78488837/,2026/1/8,0,JR東海道本線,西岐阜,14,
建物,同社完成物件ご案内できます◇簡単予約で即ご案内可能◇自己資金0円～OK◇,3280,岐阜県岐阜市敷島町８,JR東海道本線「西岐阜」徒歩13分,4LDK,184.52,111.79,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78236583/,2026/1/8,0,JR東海道本線,西岐阜,13,
建物,＼即日案内可能／長期優良住宅☆南向きで日当たり良好♪並列３台駐車可能！,3280,岐阜県岐阜市敷島町８,JR東海道本線「西岐阜」徒歩14分,4LDK,184.52,111.79,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78153847/,2026/1/8,0,JR東海道本線,西岐阜,14,
建物,【タマホーム】新春スペシャルプライス開催！！同仕様物件内覧会開催中！！,3280,岐阜県羽島市竹鼻町飯柄字東折戸1052番5　他,名鉄竹鼻線「竹鼻」徒歩23分,4LDK,183.53,111.78,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_78735704/,2026/1/8,0,名鉄竹鼻線,竹鼻,23,最小
建物,【タマホーム】新春スペシャルプライス開催！！同仕様物件内覧会開催中！！,3380,岐阜県羽島市竹鼻町飯柄字東折戸1052番5　他,名鉄竹鼻線「竹鼻」徒歩23分,4LDK,183.53,111.78,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_78735704/,2026/1/8,0,名鉄竹鼻線,竹鼻,23,最大
建物,◆敷地85坪以上◆6台駐車可+駐輪スペース有,3295,岐阜県羽島市竹鼻町狐穴字寺東1262-1他,名鉄竹鼻線「竹鼻」徒歩11分,5LDK,282.39,135.46,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_77993484/,2026/1/8,0,名鉄竹鼻線,竹鼻,11,最小
建物,◆敷地85坪以上◆6台駐車可+駐輪スペース有,3480,岐阜県羽島市竹鼻町狐穴字寺東1262-1他,名鉄竹鼻線「竹鼻」徒歩11分,5LDK,282.39,135.46,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_77993484/,2026/1/8,0,名鉄竹鼻線,竹鼻,11,最大
建物,【ナカジツの新築】◆長期優良住宅◆◇太陽光パネル標準設置◆駐車3台可能※,3330,岐阜県岐阜市東鶉３,名鉄竹鼻線「柳津」徒歩30分,3LDK,153.92,104.49,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78477263/,2026/1/8,0,名鉄竹鼻線,柳津,30,最小
建物,【ナカジツの新築】◆長期優良住宅◆◇太陽光パネル標準設置◆駐車3台可能※,3330,岐阜県岐阜市東鶉３,名鉄竹鼻線「柳津」徒歩30分,4LDK,153.92,104.49,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78477263/,2026/1/8,0,名鉄竹鼻線,柳津,30,最小
建物,◆平屋◆太陽光搭載◆LDK最大21帖◆全居室収納◆敷地60坪以上◆車3台可,3450,岐阜県岐阜市旦島５-15-7　他,JR東海道本線「西岐阜」車4.8km,3LDK,231.18,101.85,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_77937337/,2026/1/8,0,JR東海道本線,西岐阜,,最小
建物,◆平屋◆太陽光搭載◆LDK最大21帖◆全居室収納◆敷地60坪以上◆車3台可,3580,岐阜県岐阜市旦島５-15-7　他,JR東海道本線「西岐阜」車4.8km,4LDK,231.19,130.83,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_77937337/,2026/1/8,0,JR東海道本線,西岐阜,,最大
建物,◆成約特典：ＪＣＢ商品券11万円＆ヤマダ電機特別割引券◆長期優良住宅◆,3480,岐阜県瑞穂市別府1796-1、2,JR東海道本線「穂積」徒歩20分,4LDK,208,128.89,,https://suumo.jp/ikkodate/gifu/sc_mizuho/nc_78770606/,2026/1/8,0,JR東海道本線,穂積,20,最小
建物,◆成約特典：ＪＣＢ商品券11万円＆ヤマダ電機特別割引券◆長期優良住宅◆,3530,岐阜県瑞穂市別府1796-1、2,JR東海道本線「穂積」徒歩20分,5LDK,208,128.89,,https://suumo.jp/ikkodate/gifu/sc_mizuho/nc_78770606/,2026/1/8,0,JR東海道本線,穂積,20,最大
建物,【タマホーム】新規物件！同仕様物件内覧会開催！まずは内覧しましょう！！,3480,岐阜県羽島市正木町新井4丁目773-6他,名鉄竹鼻線「江吉良」徒歩35分,4LDK,217.96,113.85,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_78848867/,2026/1/8,0,名鉄竹鼻線,江吉良,35,
建物,【ナカジツの新築】◆LDK23帖以上◆長期優良住宅◆駐車3台可能※,3490,岐阜県岐阜市東川手１,名鉄名古屋本線「岐南」徒歩8分,3LDK,209.81,112.4,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78093496/,2026/1/8,0,名鉄名古屋本線,岐南,8,
建物,即引渡し！エコキュート設備充実！WIC複数あり！SICで玄関収納も充実！,3580,岐阜県各務原市鵜沼朝日町４,名鉄各務原線「名電各務原」徒歩16分,4LDK,148.92,113.44,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_79034518/,2026/1/8,0,名鉄各務原線,名電各務原,16,
建物,【タマタウン本田小】新春スペシャルプライス開催！内覧会開催中！,3580,岐阜県瑞穂市本田字畑中前768-1,みずほバス「本田団地北」徒歩6分,4LDK,266.95,113.65,,https://suumo.jp/ikkodate/gifu/sc_mizuho/nc_77994026/,2026/1/8,0,みずほバス,本田団地北,6,
建物,【タマホームのオール電化住宅】住宅特売開催！電車も車の利便性も高い立地,3580,岐阜県各務原市鵜沼朝日町４-41,名鉄各務原線「名電各務原」徒歩17分,4LDK,148.92,113.44,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_78223843/,2026/1/8,0,名鉄各務原線,名電各務原,17,
建物,【ナカジツの新築】◆駐車3台※◆LDK23帖超◆長期優良住宅◆高気密高断熱,3590,岐阜県岐阜市茜部野瀬３,名鉄竹鼻線「西笠松」徒歩19分,3LDK,188.22,112.18,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78482720/,2026/1/8,0,名鉄竹鼻線,西笠松,19,
建物,【クニロクホーム】駐車場4台！長期優良住宅(補助金80万円)ＺＥＨ、耐震3,3630,岐阜県羽島郡笠松町田代1050番,名鉄竹鼻線「柳津」徒歩15分,4LDK,177.84,110.91,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_78740203/,2026/1/8,0,名鉄竹鼻線,柳津,15,最小
建物,【クニロクホーム】駐車場4台！長期優良住宅(補助金80万円)ＺＥＨ、耐震3,3750,岐阜県羽島郡笠松町田代1050番,名鉄竹鼻線「柳津」徒歩15分,4LDK+2S,178.21,116.26,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_78740203/,2026/1/8,0,名鉄竹鼻線,柳津,15,最大
建物,◆NEW◆岐阜バス「六条大溝町」停 徒歩約4分◆デザイナーズZEH水準省エネ住宅◆,3680,岐阜県岐阜市六条大溝２-14番5 他,JR東海道本線「西岐阜」徒歩36分,4LDK,190.82,118.21,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78647797/,2026/1/8,0,JR東海道本線,西岐阜,36,最小
建物,◆NEW◆岐阜バス「六条大溝町」停 徒歩約4分◆デザイナーズZEH水準省エネ住宅◆,3880,岐阜県岐阜市六条大溝２-14番5 他,JR東海道本線「西岐阜」徒歩36分,4LDK,190.82,118.21,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78647797/,2026/1/8,0,JR東海道本線,西岐阜,36,最大
建物,【タマタウン穂積小Ⅲ】新春スペシャルプライス開催！内覧会開催中！,3680,岐阜県瑞穂市穂積字中原1792番1,JR東海道本線「穂積」徒歩17分,4LDK,200.54,113.85,,https://suumo.jp/ikkodate/gifu/sc_mizuho/nc_78747016/,2026/1/8,0,JR東海道本線,穂積,17,
建物,「二十軒」駅徒歩7分！南向き日当たり良好、駐車4台、耐震等級3、ＺＥＨ住宅,3680,岐阜県各務原市鵜沼三ツ池町２-264番,名鉄各務原線「二十軒」徒歩7分,4LDK+S,181.59,115.73,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_78488759/,2026/1/8,0,名鉄各務原線,二十軒,7,
建物,電車も車も交通アクセス良好で利便性の高い立地！買い物施設も身近に揃います！,3680,岐阜県各務原市鵜沼西町１-884番1,名鉄各務原線「鵜沼宿」徒歩11分,4LDK+S,149.06,112.2,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_78775512/,2026/1/8,0,名鉄各務原線,鵜沼宿,11,最小
建物,電車も車も交通アクセス良好で利便性の高い立地！買い物施設も身近に揃います！,3680,岐阜県各務原市鵜沼西町１-884番1,名鉄各務原線「鵜沼宿」徒歩11分,4LDK+S,167.22,115.1,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_78775512/,2026/1/8,0,名鉄各務原線,鵜沼宿,11,最小
建物,注文住宅会社が建てる分譲住宅！【鶉小学校・境川中学校】エアコン2台・照明器,3780,岐阜県岐阜市東鶉２-130番3,名鉄竹鼻線「柳津」徒歩32分,3LDK,197.32,104.9,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_77004305/,2026/1/8,0,名鉄竹鼻線,柳津,32,
建物,◆NEW◆最大92.7坪の広々敷地◆名鉄 切通駅 自転車約8分◆デザイナーズハウス◆,3780,岐阜県羽島郡岐南町伏屋２-10番1 他,名鉄各務原線「切通」徒歩24分,3LDK+2S,211.57,115.93,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_77797705/,2026/1/8,0,名鉄各務原線,切通,24,最小
建物,◆NEW◆最大92.7坪の広々敷地◆名鉄 切通駅 自転車約8分◆デザイナーズハウス◆,4080,岐阜県羽島郡岐南町伏屋２-10番1 他,名鉄各務原線「切通」徒歩24分,4LDK,211.57,115.93,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_77797705/,2026/1/8,0,名鉄各務原線,切通,24,最大
建物,茜部小学校まで徒歩9分♪/岐阜バス【茜部大川】まで徒歩4分♪,3780,岐阜県岐阜市茜部菱野４-106番1.3,名鉄名古屋本線「笠松」徒歩29分,4LDK,178.47,115.11,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_79022056/,2026/1/8,0,名鉄名古屋本線,笠松,29,最小
建物,茜部小学校まで徒歩9分♪/岐阜バス【茜部大川】まで徒歩4分♪,3780,岐阜県岐阜市茜部菱野４-106番1.3,名鉄名古屋本線「笠松」徒歩29分,4LDK+S,188.09,119.25,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_79022056/,2026/1/8,0,名鉄名古屋本線,笠松,29,最小
建物,【タマタウン本田小Ⅱ】新春スペシャルプライス開催！内覧会開催中！,3780,岐阜県瑞穂市本田字町裏279番7、279番8、279番10,樽見鉄道「美江寺」徒歩24分,4LDK,252.25,115.1,,https://suumo.jp/ikkodate/gifu/sc_mizuho/nc_78740603/,2026/1/8,0,樽見鉄道,美江寺,24,
建物,注文住宅会社が建てる新築建売住宅♪北小学校・岐南中学校◎,3860,岐阜県羽島郡岐南町平成２-133番2,名鉄名古屋本線「岐南」徒歩18分,3LDK,183.04,134.52,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_76852953/,2026/1/8,0,名鉄名古屋本線,岐南,18,
建物,◆NEW◆シアタースペースのある家◆イオン柳津店 車約3分◆デザイナーズ住宅◆,3880,岐阜県岐阜市茜部野瀬３-58番1 他,名鉄竹鼻線「西笠松」徒歩18分,3LDK+S,182.28,109.3,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78161432/,2026/1/8,0,名鉄竹鼻線,西笠松,18,
建物,【パナホーム愛岐】平屋／LDK18帖／スタイルッシュ外観／短期間の見学歓迎,3900,岐阜県高山市桐生町１-２１８番２,JR高山本線「高山」車1.2km,2LDK,165.42,80.61,,https://suumo.jp/ikkodate/gifu/sc_takayama/nc_76102666/,2026/1/8,0,JR高山本線,高山,,
建物,素材・デザインにこだわった中庭付の2階建て/防犯カメラ付【限定2棟】,4280,岐阜県岐阜市領下1689-1,名鉄名古屋本線「岐南」徒歩20分,3LDK+S,161.51,107.66,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78740455/,2026/1/8,0,名鉄名古屋本線,岐南,20,最小
建物,素材・デザインにこだわった中庭付の2階建て/防犯カメラ付【限定2棟】,4480,岐阜県岐阜市領下1689-1,名鉄名古屋本線「岐南」徒歩20分,3LDK+2S,161.51,107.66,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78740455/,2026/1/8,0,名鉄名古屋本線,岐南,20,最大
建物,「西野町」◆日当たり良好！閑静な住宅街　明郷小学校徒歩５分！ＺＥＨ・耐震3,4390,岐阜県岐阜市西野町６北町21-6,JR東海道本線「岐阜」バス11分停歩2分,4LDK,186.01,114.7,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78455959/,2026/1/8,0,JR東海道本線,岐阜,,
建物,注文住宅会社が建てる分譲住宅！月々１０万円～【加納小・加納中】エアコン2台,4550,岐阜県岐阜市中洲町25番地7,名鉄名古屋本線「茶所」徒歩9分,3LDK,209,113.53,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_73069696/,2026/1/8,0,名鉄名古屋本線,茶所,9,
建物,【平屋】新那加駅徒歩6分！家具・エアコン・カップボード付の高品質仕様,4580,岐阜県各務原市那加新加納町字村内3819番,名鉄各務原線「新加納」徒歩6分,1LDK,201.68,87.37,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_76014046/,2026/1/8,0,名鉄各務原線,新加納,6,最小
建物,【平屋】新那加駅徒歩6分！家具・エアコン・カップボード付の高品質仕様,4580,岐阜県各務原市那加新加納町字村内3819番,名鉄各務原線「新加納」徒歩6分,4LDK,208.88,95.24,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_76014046/,2026/1/8,0,名鉄各務原線,新加納,6,最小
建物,【１月完成】プライベートな庭×吹抜け　視線を遮りながら光と風を採り入れる住,4580,岐阜県岐阜市六条片田２,JR東海道本線「岐阜」徒歩30分,3LDK+S,188.22,117.51,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78324451/,2026/1/8,0,JR東海道本線,岐阜,30,
建物,【パナソニックホームズ】建売価格改定しました！□見学予約受付中です♪□,4680,岐阜県岐阜市東島５-４番２５他,JR東海道本線「岐阜」バス15分停歩5分~6分,3LDK,272.44,106.31,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_74115568/,2026/1/8,0,JR東海道本線,岐阜,,
建物,【2月末完成予定】防犯カメラ付き/プライバシーも確保できる中庭付の2階建て,4680,岐阜県岐阜市織田町１-8番　他,岐阜バス「長良ケ丘」徒歩3分~4分,3LDK+S,172.6,110.23,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78634398/,2026/1/8,0,岐阜バス,長良ケ丘,3,
建物,パナホーム愛岐／鵜沼各務原町　新規建売モデルハウス　＼2026年1月オープン予,4830,岐阜県各務原市鵜沼各務原町３-427-6,名鉄各務原線「名電各務原」徒歩4分,2LDK,160.13,77.83,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_78545822/,2026/1/8,0,名鉄各務原線,名電各務原,4,
建物,【パナホーム愛岐】岐阜市　新規モデルハウス＼2025年４月完成／,5100,岐阜県岐阜市北一色５-２番２,岐阜バス「北一色2丁目」徒歩5分,3LDK+S,202.06,95.97,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_76911499/,2026/1/8,0,岐阜バス,北一色２丁目,5,
建物,【パナホーム愛岐】岐阜市　全館空調搭載＼2025年6月　販売／,5100,岐阜県岐阜市水主町１-48-13,名鉄名古屋本線「岐南」徒歩15分,3LDK+S,170.33,105.51,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_77274283/,2026/1/8,0,名鉄名古屋本線,岐南,15,
建物,【パナホーム愛岐】＼GX志向型住宅　対象物件／2025年6月完成,5190,岐阜県各務原市蘇原野口町５-114-1,JR高山本線「蘇原」徒歩9分,3LDK+S,230.38,97.81,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_77033776/,2026/1/8,0,JR高山本線,蘇原,9,
建物,【住友林業】20帖LDKと南庭のある、開放的な空間こだわり詰まった「3LDK」,5480,岐阜県岐阜市鏡島南４-2番61,JR東海道本線「西岐阜」徒歩15分,3LDK,176.24,102.68,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78437282/,2026/1/8,0,JR東海道本線,西岐阜,15,
